,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Sat Feb 09, 2019",San Antonio,0,58%,+205,+272,+280,+274,+270,+250,+255,+270,+250,+274,+270,+265,+280,+268,+275,+275,+275,+270,-,-,+260,+274,+274,+255,+260,+250,+280,-,+270,267.84,0.272,0.252,280,0.2632,0,1,-0.0424,0.0,296.83,3.9683,4.027699999999999,0.0066,0.009,3.9089,0.0069,0.0096
1,0,"Sat Feb 09, 2019",Utah,0,42%,-245,-309,-310,-340,-325,-300,-315,-330,-320,-340,-325,-325,-310,-325,-335,-335,-335,-340,-,-,-320,-340,-340,-315,-320,-300,-296,-,-340,-323.6,0.7637,0.7437,-296,0.7475,0,1,-0.005,0.0,-290.1915,1.3446,1.3515,0.0538,0.1053,1.3377,0.02,0.0423
2,1,"Sat Feb 09, 2019",Cleveland,0,59%,+975,+1067,+1100,+1041,+1025,+800,+1025,+775,+1000,+1041,+1025,+950,+1100,+1054,+1033,-,-,+1005,-,-,+900,+1041,+1041,+1025,+950,+800,+1100,-,+950,993.3913,0.0922,0.0722,1100,0.0833,0,1,-0.1336,0.0,1285.04,13.8504,14.1074,0.0015,0.0017,13.5934,0.0016,0.0018
3,1,"Sat Feb 09, 2019",Indiana,0,41%,-1725,-1532,-1400,-2000,-1600,-1600,-1475,-1500,-1800,-2000,-1600,-1500,-1400,-1887,-1783,-,-,-1810,-,-,-1470,-2000,-2000,-1475,-1600,-1600,-1300,-,-1600,-1649.2174,0.942,0.9219999999999999,-1300,0.9286,0,1,-0.0071,0.0,-1182.0331,1.0846,1.0863,0.1882,0.3497,1.0829,0.02,0.0477
4,2,"Sat Feb 09, 2019",Toronto,0,42%,-515,-1087,-1000,-1500,-1150,-1400,-1085,-1200,-1000,-1500,-1150,-1100,-1000,-1266,-1185,-,-,-1180,-,-,-1135,-1500,-1500,-1085,-1000,-1400,-1000,-,-1200,-1201.0,0.9218,0.9017999999999999,-1000,0.9091,0,1,-0.008,0.0,-918.2736,1.1089,1.1111,0.1528,0.2922,1.1067,0.02,0.0471
5,2,"Sat Feb 09, 2019",New York,0,58%,+375,+820,+800,+876,+800,+750,+785,+700,+650,+876,+800,+750,+800,+810,+785,-,-,+790,-,-,+800,+876,+876,+785,+700,+750,+850,-,+750,790.3913,0.1128,0.0928,876,0.1025,0,1,-0.0943,0.0,977.59,10.7759,10.9714,0.002,0.0023,10.5804,0.0021,0.0024
6,3,"Sat Feb 09, 2019",Charlotte,0,48%,-140,-118,-128,-125,-122,-130,-130,-125,-125,-125,-122,-133,-128,-121,-125,-125,-125,-125,-,-,-125,-125,-125,-130,-130,-130,-115,-,-125,-125.48,0.5564,0.5364,-115,0.5349,1,0,0.0028,0.0032599999999999743,-115.7006,1.8643,1.8816000000000002,0.0222,0.0388,1.847,0.02,0.0361
7,3,"Sat Feb 09, 2019",Atlanta,0,52%,+120,+107,+118,+105,+102,+110,+110,+105,+105,+105,+102,+113,+118,+105,+105,+105,+105,+105,-,-,+105,+105,+105,+110,+110,+110,+113,-,+105,107.52,0.4821,0.46209999999999996,118,0.4587,1,0,0.0074,0.006252542372881259,116.4,2.164,2.1873,0.0166,0.0274,2.1407,0.0179,0.0311
8,4,"Sat Feb 09, 2019",New Orleans,0,96%,-140,+135,+135,+130,+133,+130,+130,+130,+130,+130,+133,+130,+135,+132,+130,+130,+130,+130,-,-,+130,+130,+130,+130,+130,+130,+137,-,+130,131.2,0.4326,0.41259999999999997,137,0.4219,0,1,-0.0221,0.0,142.37,2.4237,2.4522,0.0136,0.0216,2.3952,0.0145,0.0241
9,4,"Sat Feb 09, 2019",Memphis,0,4%,+120,-149,-145,-150,-153,-150,-150,-150,-150,-150,-153,-150,-145,-153,-150,-150,-150,-150,-,-,-145,-150,-150,-150,-150,-150,-142,-,-150,-149.4,0.599,0.579,-142,0.5868,0,1,-0.0133,0.0,-137.5327,1.7271,1.7416,0.0262,0.0472,1.7126,0.02,0.0374
