,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Mon Feb 11, 2019",Washington,0,40%,+145,+202,+200,+195,+200,+195,+195,+190,+190,+195,+200,+200,+200,+163,+193,+193,+193,+190,-,-,+190,+195,+195,+195,+200,+195,+188,-,+190,193.68,0.3407,0.3207,202,0.3311,0,1,-0.0315,0.0,211.82,3.1182,3.1606,0.0092,0.0134,3.0758,0.0097,0.0146
1,0,"Mon Feb 11, 2019",Detroit,0,60%,-165,-226,-220,-235,-240,-235,-230,-230,-230,-235,-240,-230,-220,-191,-233,-233,-233,-235,-,-,-230,-235,-235,-230,-240,-235,-236,-,-230,-230.68,0.6973,0.6773,-191,0.6564,1,0,0.0319,0.06094299999999999,-209.8636,1.4765,1.486,0.0396,0.0752,1.467,0.0199,0.0403
2,1,"Mon Feb 11, 2019",New York,0,61%,-102,+115,+110,+105,+107,+100,+105,+105,+100,+105,+107,+105,+110,+106,+110,+110,+110,+105,-,-,+105,+105,+105,+105,+105,+100,+111,-,+105,106.24,0.485,0.46499999999999997,115,0.4651,0,1,-0.0003,0.0,115.05,2.1505,2.1734999999999998,0.0167,0.0277,2.1275,0.0181,0.0315
3,1,"Mon Feb 11, 2019",Cleveland,0,39%,-118,-127,-120,-125,-127,-120,-125,-125,-120,-125,-127,-125,-120,-122,-130,-130,-130,-125,-,-,-125,-125,-125,-125,-125,-120,-124,-,-125,-124.68,0.5548,0.5347999999999999,-120,0.5455,0,1,-0.0195,0.0,-114.9557,1.8699,1.8873,0.0221,0.0385,1.8525,0.02,0.036
4,2,"Mon Feb 11, 2019",Charlotte,0,41%,+180,+189,+190,+188,+185,+180,+185,+185,+190,+188,+185,+190,+190,+187,+185,+185,+185,+185,-,-,+180,+188,+188,+185,+180,+180,+198,-,+180,186.04,0.3497,0.3297,198,0.3356,0,1,-0.0175,0.0,203.31,3.0331,3.0738,0.0096,0.0141,2.9924,0.0101,0.0154
5,2,"Mon Feb 11, 2019",Indiana,0,59%,-220,-211,-210,-225,-215,-220,-220,-225,-230,-225,-215,-220,-210,-220,-225,-225,-225,-225,-,-,-220,-225,-225,-220,-220,-220,-212,-,-220,-220.32,0.6877,0.6677,-210,0.6774,0,1,-0.0143,0.0,-200.9243,1.4977,1.5077,0.038,0.0719,1.4877,0.02,0.04
6,3,"Mon Feb 11, 2019",Brooklyn,0,55%,+425,+456,+450,+447,+455,+400,+455,+440,+450,+447,+455,+425,+450,+439,+445,+435,+435,+445,-,-,+460,+447,+447,+455,+450,+400,+470,-,+425,443.32,0.1842,0.1642,470,0.1754,0,1,-0.0641,0.0,509.01,6.0901,6.1919,0.0038,0.0048,5.9883,0.004,0.005
7,3,"Mon Feb 11, 2019",Toronto,0,45%,-550,-543,-525,-600,-560,-600,-605,-600,-600,-600,-560,-550,-525,-568,-595,-585,-585,-595,-,-,-620,-600,-600,-605,-600,-600,-590,-,-550,-582.44,0.8532,0.8331999999999999,-525,0.84,0,1,-0.0081,0.0,-499.5005,1.2002,1.2042,0.0892,0.177,1.1962,0.02,0.045
8,4,"Mon Feb 11, 2019",Portland,0,53%,+240,+209,+200,+192,+200,+200,+205,+190,+225,+192,+200,+200,+200,+231,+200,+200,+200,+195,-,-,+190,+192,+192,+205,+200,+200,+204,-,+190,200.48,0.3331,0.3131,231,0.3021,1,0,0.0364,0.01574069264069263,219.39,3.1939,3.2378,0.0089,0.0129,3.15,0.0094,0.014
9,4,"Mon Feb 11, 2019",Oklahoma City,0,47%,-280,-234,-220,-230,-240,-240,-245,-230,-270,-230,-240,-230,-220,-277,-240,-240,-240,-245,-,-,-230,-230,-230,-245,-240,-240,-236,-,-230,-238.08,0.7038,0.6838,-220,0.6875,0,1,-0.0054,0.0,-216.263,1.4624,1.4716,0.0406,0.0776,1.4532,0.02,0.0405
10,5,"Mon Feb 11, 2019",Dallas,0,60%,+385,+466,+468,+471,+485,+410,+460,+450,+475,+471,+485,+450,+468,+421,+450,+450,+450,+450,-,-,+440,+471,+471,+460,+450,+410,+500,-,+425,456.28,0.1801,0.16010000000000002,500,0.1667,0,1,-0.0394,0.0,524.61,6.2461,6.351,0.0037,0.0046,6.1412,0.0039,0.0049
11,5,"Mon Feb 11, 2019",Houston,0,40%,-535,-557,-550,-640,-610,-620,-610,-620,-625,-640,-610,-600,-550,-543,-600,-600,-600,-600,-,-,-585,-640,-640,-610,-600,-620,-530,-,-550,-598.0,0.8564,0.8364,-530,0.8413,0,1,-0.0058,0.0,-511.2474,1.1956,1.1995,0.0911,0.1807,1.1917,0.02,0.0451
12,6,"Mon Feb 11, 2019",Milwaukee,0,55%,-535,-675,-705,-900,-800,-900,-860,-900,-900,-900,-800,-800,-705,-704,-810,-,-,-835,-,-,-805,-900,-900,-860,-850,-900,-740,-,-850,-826.0435,0.8913,0.8713,-675,0.871,1,0,0.0004,0.002574999999999633,-677.0481,1.1477,1.1507,0.1173,0.23,1.1447,0.02,0.0462
13,6,"Mon Feb 11, 2019",Chicago,0,45%,+385,+552,+570,+614,+600,+550,+610,+600,+600,+614,+600,+600,+570,+524,+535,-,-,+585,-,-,+555,+614,+614,+610,+650,+550,+530,-,+575,583.5652,0.1466,0.12660000000000002,650,0.1333,0,1,-0.0505,0.0,689.89,7.8989,8.0369,0.0028,0.0034,7.7609,0.003,0.0035
14,7,"Mon Feb 11, 2019",L.A. Clippers,0,92%,+165,+150,+150,+146,+150,+150,+150,+145,+145,+155,+150,+145,+150,+159,+148,+148,+148,+145,-,-,+145,+146,+146,+150,+140,+150,+143,-,+167,148.84,0.402,0.382,167,0.3745,1,0,0.0199,0.011940119760479017,161.78,2.6178,2.6502,0.012,0.0185,2.5854,0.0128,0.0205
15,7,"Mon Feb 11, 2019",Minnesota,0,8%,-205,-167,-160,-167,-170,-170,-170,-165,-165,-180,-170,-165,-160,-186,-168,-168,-168,-175,-,-,-170,-167,-167,-170,-160,-170,-160,-,-192,-169.2,0.6283,0.6083,-160,0.6154,0,1,-0.0115,0.0,-155.3036,1.6439,1.6568,0.0295,0.0541,1.631,0.02,0.0383
16,8,"Mon Feb 11, 2019",Miami,0,89%,+425,+469,+485,+471,+475,+420,+465,+470,+475,+471,+475,+450,+485,+439,+445,+452,+452,+455,-,-,+450,+471,+471,+465,+450,+420,+460,-,+450,459.64,0.1789,0.1589,485,0.1709,0,1,-0.0704,0.0,529.33,6.2933,6.3992,0.0037,0.0045,6.1874,0.0039,0.0048
17,8,"Mon Feb 11, 2019",Denver,0,11%,-550,-561,-575,-640,-600,-640,-615,-650,-625,-640,-600,-600,-575,-568,-620,-627,-627,-610,-,-,-600,-640,-640,-615,-600,-640,-530,-,-600,-609.52,0.8588,0.8388,-530,0.8413,0,1,-0.0029,0.0,-520.2914,1.1922,1.196,0.0925,0.1835,1.1884000000000001,0.0199,0.0451
