,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
13,6,"Friday, February 01, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
14,7,"Friday, February 01, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
15,7,"Friday, February 01, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
16,8,"Friday, February 01, 2019",Oklahoma City,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
17,8,"Friday, February 01, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
18,9,"Friday, February 01, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
19,9,"Friday, February 01, 2019",Utah,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
20,10,"Friday, February 01, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
21,10,"Friday, February 01, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
22,11,"Saturday, February 02, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
23,11,"Saturday, February 02, 2019",Detroit,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
24,12,"Saturday, February 02, 2019",Brooklyn,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
25,12,"Saturday, February 02, 2019",Orlando,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
26,13,"Saturday, February 02, 2019",Chicago,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
27,13,"Saturday, February 02, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
28,14,"Saturday, February 02, 2019",Milwaukee,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
29,14,"Saturday, February 02, 2019",Washington,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
30,15,"Saturday, February 02, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
31,15,"Saturday, February 02, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
32,16,"Saturday, February 02, 2019",Dallas,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
33,16,"Saturday, February 02, 2019",Cleveland,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
34,17,"Saturday, February 02, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
35,17,"Saturday, February 02, 2019",San Antonio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
36,18,"Saturday, February 02, 2019",L.A. Lakers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
37,18,"Saturday, February 02, 2019",Golden State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
38,19,"Saturday, February 02, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
39,19,"Saturday, February 02, 2019",Minnesota,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
40,20,"Saturday, February 02, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
41,20,"Saturday, February 02, 2019",Utah,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
42,21,"Saturday, February 02, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
43,21,"Saturday, February 02, 2019",Phoenix,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
44,22,"Saturday, February 02, 2019",Philadelphia,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
45,22,"Saturday, February 02, 2019",Sacramento,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,-inf,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
