,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Thu Jan 31, 2019",Indiana,0,46%,+110,+125,+125,+120,+120,+125,+120,+120,+120,+120,+120,+120,+125,+123,+120,+120,+120,+120,-,-,+120,+120,+120,+120,+125,+125,+133,-,+120,121.84,0.4509,0.41090000000000004,133,0.4292,0,1,-0.0426,0,143.37,2.4337,2.4623999999999997,0.0214,0.0339,2.4050000000000002,0.0323,0.0529
1,0,"Thu Jan 31, 2019",Orlando,0,54%,-130,-138,-135,-140,-140,-145,-140,-140,-140,-140,-140,-140,-135,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-140,-145,-145,-136,-,-140,-140.04,0.5834,0.5434,-135,0.5745,0,1,-0.0541,0,-119.00511722004046,1.8403,1.8571,0.04,0.0663,1.8235000000000001,0.0363,0.0635
2,1,"Thu Jan 31, 2019",Dallas,0,48%,+125,+125,+120,+120,+120,+120,+115,+115,+115,+120,+120,+115,+120,+123,+120,+120,+120,+120,-,-,+115,+120,+120,+115,+120,+120,+132,-,+120,119.6,0.4555,0.41550000000000004,132,0.431,0,1,-0.036,0,140.67000000000002,2.4067,2.4348,0.0218,0.0347,2.3786,0.0325,0.0532
3,1,"Thu Jan 31, 2019",Detroit,0,52%,-145,-138,-130,-140,-140,-140,-135,-135,-135,-140,-140,-135,-130,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-135,-140,-140,-136,-,-140,-138.04,0.5798,0.5398,-130,0.5652,0,1,-0.045,0,-117.30205278592375,1.8525,1.8696000000000002,0.0394,0.0652,1.8354,0.0362,0.0632
4,2,"Thu Jan 31, 2019",Milwaukee,0,48%,+115,+131,+135,+130,+127,+135,+130,+125,+125,+130,+127,+130,+135,+128,+130,+130,+130,+135,-,-,+140,+130,+130,+130,+130,+135,+135,-,+130,130.92,0.4331,0.3931,140,0.4167,0,1,-0.0566,0,154.39000000000001,2.5439,2.5747999999999998,0.0196,0.0307,2.513,0.0318,0.0514
5,2,"Thu Jan 31, 2019",Toronto,0,52%,-135,-145,-145,-150,-147,-155,-150,-145,-145,-150,-147,-150,-145,-149,-150,-150,-150,-160,-,-,-165,-150,-150,-150,-150,-155,-142,-,-150,-149.8,0.5995,0.5595,-142,0.5868,0,1,-0.0465,0,-127.01638511367966,1.7873,1.803,0.0431,0.0717,1.7715999999999998,0.0368,0.0647
6,3,"Thu Jan 31, 2019",Brooklyn,0,48%,+250,+269,+260,+263,+265,+260,+260,+260,+250,+263,+265,+250,+260,+265,+260,+260,+260,+265,-,-,+270,+263,+263,+260,+260,+260,+276,-,+260,261.88,0.2764,0.23639999999999997,276,0.266,0,1,-0.1111,0,323.01,4.2301,4.294700000000001,0.0081,0.0115,4.1655,0.0271,0.0389
7,3,"Thu Jan 31, 2019",San Antonio,0,52%,-300,-306,-290,-325,-315,-320,-320,-320,-300,-325,-315,-300,-290,-322,-320,-320,-320,-330,-,-,-335,-325,-325,-320,-320,-320,-298,-,-320,-316.04,0.7594,0.7193999999999999,-290,0.7436,0,1,-0.0325,0,-256.4102564102564,1.3900000000000001,1.3978,0.0928,0.1557,1.3822,0.0416,0.0776
8,4,"Thu Jan 31, 2019",Philadelphia,0,50%,+365,+383,+375,+377,+375,+350,+380,+360,+360,+377,+375,+340,+375,+378,+388,+388,+388,+375,-,-,+420,+377,+377,+380,+380,+350,+390,-,+375,375.72,0.2104,0.1704,420,0.1923,0,1,-0.1139,0,486.85,5.8685,5.9659,0.005,0.0066,5.7711,0.0251,0.0336
9,4,"Thu Jan 31, 2019",Golden State,0,50%,-460,-448,-420,-490,-450,-500,-505,-470,-460,-490,-450,-440,-420,-478,-488,-488,-488,-500,-,-,-570,-490,-490,-505,-480,-500,-420,-,-500,-477.6,0.8263,0.7863,-420,0.8077,0,1,-0.0265,0,-367.91758646063283,1.2718,1.2772000000000001,0.1332,0.2198,1.2664,0.0435,0.0829
10,5,"Thu Jan 31, 2019",L.A. Lakers,0,38%,+175,+174,+185,+184,+185,+190,+180,+175,+175,+192,+185,+180,+185,+171,+180,+180,+180,+180,-,-,+190,+184,+184,+180,+170,+190,+177,-,+180,181.44,0.3555,0.3155,192,0.3425,0,1,-0.0787,0,216.96,3.1696,3.213,0.013,0.0196,3.1262,0.0295,0.0452
11,5,"Thu Jan 31, 2019",L.A. Clippers,0,62%,-225,-193,-200,-220,-215,-230,-210,-205,-210,-230,-215,-210,-200,-200,-220,-220,-220,-220,-,-,-230,-220,-220,-210,-200,-230,-190,-,-220,-213.52,0.6806,0.6406,-190,0.6552,0,1,-0.0222,0,-178.25311942959,1.561,1.5722,0.063,0.1059,1.5497999999999998,0.0392,0.0713
12,6,"Friday, February 01, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
13,6,"Friday, February 01, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
14,7,"Friday, February 01, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0,3.8461538461538463,1.0384615384615385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
